LoanID,CustomerID,Loan_Amount,Loan_Term_Months,Interest_Rate,EMI,Loan_Purpose,Application_Channel,Age,Gender,Marital_Status,Number_of_Dependents,Education_Level,Employment_Status,Job_Type,Years_Employed,Income_Type,Annual_Income,Monthly_Income,Income_Stability_Score,Credit_Score,Credit_Utilization_Ratio,Number_of_Previous_Loans,Previous_Defaults,Delinquencies,Number_of_Active_Loans,Avg_Days_Past_Due,EMI_to_Income_Ratio,Loan_to_Income_Ratio,Debt_to_Income_Ratio,High_Risk_Flag,Low_Income_Flag,High_Loan_Flag,Default_Status,avg_monthly_spending,spending_to_income_ratio,balance_volatility,rent_payment_ratio,behavioral_risk_score,loan_bin,dti_bin,behavior_bin,customer_segment
811,66507,1120454.42,36,7.04,34616.87,Personal,Mobile App,47,Male,Married,1,Bachelors,Employed,Finance,20,Salary,1665058.91,139508.49,100,793,0.3,2,0,0,2,0,0.248,0.673,0.292,0,0,0,0,6305.631666666667,0.0451985858930934,936038.5921108172,0.0,0.6951911398204427,Very High,"(0.229, 0.35]",High,Low Risk
812,116939,334050.54,240,11.58,3580.85,Education,Online,46,Female,Widowed,1,Bachelors,Employed,Services,3,Salary,846851.84,70024.75,65,606,0.25,1,0,2,2,0,0.051,0.394,0.121,0,0,0,1,3114.0620000000004,0.0444702413040917,476552.7313737269,0.0,0.7154255553590386,Medium,"(0.013999999999999999, 0.152]",High,Low Risk
813,28265,1768931.79,24,7.74,79794.39,Car,Branch,29,Female,Married,0,PhD,Employed,Construction,4,Salary,1053084.29,87207.58,73,711,0.15,1,0,0,2,0,0.915,1.68,0.968,1,0,1,1,2864.935625,0.0328515339316383,617426.0281198203,0.0,0.770907048203122,Very High,"(0.35, 2.5]",High,Behavioral Risk
814,163319,543415.86,60,9.31,11362.35,Personal,Branch,37,Male,Single,0,High School,Employed,Construction,9,Salary,784474.41,62801.25,72,698,0.29,0,0,0,1,0,0.181,0.693,0.227,0,0,0,1,1862.9644444444448,0.0296639761225823,434457.7431882011,0.0,0.7355934673205909,High,"(0.152, 0.229]",High,Low Risk
815,67851,339796.44,60,7.63,6829.83,Home,Online,58,Male,Married,1,Bachelors,Employed,Retail,22,Salary,671368.97,54447.99,100,733,0.42,1,0,0,2,0,0.125,0.506,0.22,0,0,0,0,13564.563043478262,0.2491242361608225,281788.5099765761,0.875,0.2715315478789064,Medium,"(0.152, 0.229]",Medium,Low Risk
816,84926,338827.69,120,10.64,4598.57,Business,Branch,18,Male,Single,0,High School,Self-Employed,IT,0,Business,251672.52,20667.36,48,649,0.14,2,0,0,0,0,0.223,1.346,0.23,0,1,1,0,7881.461428571429,0.3813297924253027,95011.90390262462,0.875,0.1821674629001311,Medium,"(0.229, 0.35]",Low,High Exposure
817,160540,397305.79,72,6.37,6654.12,Home,Online,43,Female,Widowed,1,High School,Employed,Finance,10,Salary,744064.43,59108.35,96,743,0.29,0,0,0,2,0,0.113,0.534,0.195,0,0,0,0,4286.844444444444,0.0725239652346785,379086.874801808,0.0,0.6391026685289167,Medium,"(0.152, 0.229]",Medium,Low Risk
818,45020,1149138.67,360,16.46,15880.08,Education,Online,42,Female,Married,3,Bachelors,Self-Employed,Finance,12,Freelance,825908.13,66193.51,78,451,0.35,2,1,1,2,43,0.24,1.391,0.318,1,0,1,0,20571.504500000003,0.3107735747269676,345118.1595574578,0.7916666666666666,0.3096635112208983,Very High,"(0.229, 0.35]",Medium,Credit Risk
819,126654,467706.04,60,15.96,11363.76,Education,Online,25,Female,Married,1,Bachelors,Employed,Services,4,Salary,714604.92,57642.2,68,496,0.67,3,1,1,1,63,0.197,0.654,0.265,1,0,0,0,4067.178571428572,0.0705578207217602,382503.25348097546,0.0,0.6859573865143335,Medium,"(0.229, 0.35]",High,Credit Risk
820,137969,1566651.35,24,10.21,72444.95,Home,Online,31,Male,Single,0,Bachelors,Employed,IT,4,Salary,1291529.03,102729.24,56,642,0.21,4,0,0,2,0,0.705,1.213,0.755,1,0,1,1,33368.925,0.3248208609266365,493237.19115725,0.875,0.21123488747596214,Very High,"(0.35, 2.5]",Low,Financial Stress
821,21560,894373.33,72,9.21,16214.93,Home,Online,38,Female,Single,1,Bachelors,Employed,Construction,5,Salary,1047425.62,85470.69,76,664,0.21,0,0,0,2,0,0.19,0.854,0.247,0,0,0,0,30157.695652173912,0.3528384152948644,408079.2435466877,0.9583333333333334,0.19848079956800282,Very High,"(0.229, 0.35]",Low,Low Risk
822,27947,1118631.27,72,13.91,22996.35,Business,Online,20,Female,Single,0,Bachelors,Employed,Manufacturing,0,Salary,1074423.02,91184.83,75,532,0.58,2,1,1,2,36,0.252,1.041,0.325,1,0,1,1,4524.465384615385,0.0496180753590265,610567.8505271852,0.0,0.6934170903287875,Very High,"(0.229, 0.35]",High,Credit Risk
823,49966,351410.06,48,7.21,8449.23,Business,Online,42,Male,Married,2,High School,Employed,IT,1,Salary,625280.78,50800.67,75,759,0.63,1,0,0,2,0,0.166,0.562,0.277,0,0,0,0,2624.05,0.0516528295231239,342248.835457021,0.0,0.7026885175167886,Medium,"(0.229, 0.35]",High,Low Risk
824,156036,1069631.16,24,9.9,49308.7,Personal,Branch,53,Male,Divorced,0,Bachelors,Employed,IT,25,Salary,1338889.8,109466.34,100,628,0.39,2,0,1,2,0,0.45,0.799,0.506,0,0,0,0,31062.31909090909,0.2837587822167698,595931.4384865358,0.7916666666666666,0.351785313531741,Very High,"(0.35, 2.5]",Medium,Low Risk
825,54064,102117.98,84,13.57,1889.52,Home,Mobile App,25,Male,Married,1,High School,Unemployed,Unemployed,0,No Income,160158.98,13380.19,54,566,0.33,0,0,2,2,0,0.141,0.638,0.457,1,1,0,0,5101.159130434783,0.3812186457583206,62543.88575727941,0.9166666666666666,0.19144660362184973,Low,"(0.35, 2.5]",Low,Credit Risk
826,179487,347562.25,360,9.52,2927.56,Car,Branch,48,Male,Divorced,0,Masters,Employed,Construction,13,Salary,1288930.09,109147.01,98,669,0.18,1,0,0,4,0,0.027,0.27,0.109,0,0,0,1,41496.8125,0.3801884477783883,533928.7828248204,0.8333333333333334,0.2517534652225677,Medium,"(0.013999999999999999, 0.152]",Low,Low Risk
827,43668,608204.96,60,11.45,13360.75,Personal,Mobile App,49,Female,Widowed,1,Bachelors,Employed,IT,0,Salary,584740.25,47533.68,48,620,0.44,1,0,1,1,0,0.281,1.04,0.345,0,0,1,0,10472.635833333332,0.2203156902146671,259018.39567866668,0.9166666666666666,0.3153690721567538,High,"(0.229, 0.35]",Medium,Low Risk
828,133678,380216.62,72,15.81,8207.88,Car,Agent,57,Female,Married,0,Bachelors,Employed,Manufacturing,23,Salary,730564.37,61011.95,100,502,0.51,4,2,0,1,156,0.135,0.52,0.193,1,0,0,1,2716.5,0.044523334800235,401233.1229425157,0.0,0.6666324882267493,Medium,"(0.152, 0.229]",High,Credit Risk
829,42679,648999.99,36,10.66,21143.08,Car,Mobile App,32,Male,Married,1,High School,Employed,Healthcare,2,Salary,776798.92,64150.67,61,616,0.24,3,0,2,1,0,0.33,0.835,0.373,0,0,0,0,3563.5423076923075,0.0555487068020568,437599.53613448417,0.0,0.7216497014949915,High,"(0.35, 2.5]",High,Low Risk
830,37001,820426.34,48,6.77,19558.7,Personal,Online,23,Male,Married,1,Bachelors,Employed,Construction,2,Salary,1824811.29,153376.92,54,728,0.32,3,0,0,2,0,0.128,0.45,0.17,0,0,0,0,37514.63809523809,0.244589560839253,878191.0726590821,0.8333333333333334,0.39467525464476444,High,"(0.152, 0.229]",Medium,Low Risk
831,104646,325607.01,60,11.29,7126.67,Home,Mobile App,18,Female,Single,0,Bachelors,Employed,Construction,0,Salary,1013448.37,85003.67,54,613,0.74,2,0,2,0,0,0.084,0.321,0.121,0,0,0,0,5865.059090909091,0.0689969044160643,610724.2799925087,0.0,0.8024431830338367,Medium,"(0.013999999999999999, 0.152]",High,Behavioral Risk
832,45645,244859.15,24,10.18,11319.36,Car,Branch,45,Female,Single,0,Masters,Unemployed,Unemployed,0,No Income,262582.34,21340.7,44,644,0.44,1,0,2,0,0,0.53,0.933,0.552,0,1,0,0,9564.45117647059,0.4481578869757605,105932.01063220864,0.625,0.3199090530528909,Low,"(0.35, 2.5]",Medium,Low Risk
833,94798,1116804.45,36,7.5,34739.56,Home,Mobile App,28,Male,Married,0,Bachelors,Employed,Healthcare,5,Salary,741222.23,61247.05,82,725,0.19,3,0,0,0,0,0.567,1.507,0.577,0,0,1,0,18656.084736842105,0.304598835993017,299448.3857116513,0.6666666666666666,0.2602602523685117,Very High,"(0.35, 2.5]",Medium,High Exposure
834,81801,837849.29,240,10.77,8517.42,Car,Branch,29,Female,Married,2,Bachelors,Employed,Education,7,Salary,1352340.17,111694.85,89,659,0.45,2,1,0,1,53,0.076,0.62,0.117,1,0,0,0,40487.89173913044,0.3624834023746668,493276.2482827353,0.875,0.13886603834177985,High,"(0.013999999999999999, 0.152]",Low,Low Risk
835,97300,186194.81,60,8.98,3863.29,Personal,Mobile App,45,Male,Married,1,Bachelors,Employed,Construction,8,Salary,541974.67,43861.21,88,703,0.18,3,0,0,0,0,0.088,0.344,0.097,0,0,0,0,1803.696,0.0411218677763842,277916.54177518067,0.0,0.6146414551877437,Low,"(0.013999999999999999, 0.152]",Medium,Low Risk
836,76148,44245.3,240,8.62,387.34,Home,Mobile App,32,Male,Married,3,High School,Unemployed,Unemployed,0,No Income,128875.13,10934.12,44,786,0.14,1,1,0,1,88,0.035,0.343,0.225,1,1,0,0,3186.671,0.29141618930565,57591.63900896384,0.75,0.32309493337588535,Low,"(0.152, 0.229]",Medium,Low Risk
837,132010,568826.09,48,6.41,13466.08,Medical,Online,50,Female,Single,0,Bachelors,Employed,Construction,10,Salary,1376312.31,112362.34,91,794,0.19,2,0,0,2,0,0.12,0.413,0.165,0,0,0,0,27210.52652173913,0.2421655187691922,615843.5347442972,0.8333333333333334,0.34191681591712475,High,"(0.152, 0.229]",Medium,Low Risk
838,49602,1106533.46,48,9.04,27557.15,Car,Branch,50,Male,Single,0,Masters,Self-Employed,IT,15,Freelance,1469009.38,123779.69,79,686,0.2,3,0,0,4,0,0.223,0.753,0.297,0,0,0,0,33832.469473684214,0.273325907891483,674197.8270034507,0.7916666666666666,0.34971399175570694,Very High,"(0.229, 0.35]",Medium,Low Risk
839,35255,164209.71,12,9.93,14431.3,Car,Mobile App,42,Male,Married,3,High School,Unemployed,Unemployed,0,No Income,200245.82,16120.47,42,698,0.28,2,0,0,0,0,0.895,0.82,0.909,1,1,0,1,5268.130952380952,0.3267773318674384,72771.84909202624,0.875,0.15055226647259454,Low,"(0.35, 2.5]",Low,Financial Stress
840,162439,120092.51,48,5.0,2765.65,Education,Online,48,Male,Married,2,Masters,Employed,Retail,4,Salary,493682.82,39982.4,61,834,0.24,3,0,1,0,0,0.069,0.243,0.081,0,0,0,0,1648.3007142857143,0.0412246260769647,282403.926989355,0.0,0.7694590003960914,Low,"(0.013999999999999999, 0.152]",High,Behavioral Risk
841,108741,643925.04,72,5.85,10626.16,Car,Mobile App,35,Female,Married,2,High School,Employed,Manufacturing,2,Salary,757601.29,60324.09,59,770,0.37,0,0,0,1,0,0.176,0.85,0.228,0,0,0,0,17973.067,0.2979368451833226,333115.00153133844,0.75,0.37913289198147804,High,"(0.152, 0.229]",Medium,Low Risk
842,149188,237362.76,60,16.76,5868.49,Business,Online,45,Female,Widowed,0,Bachelors,Employed,Retail,3,Salary,689238.08,55489.98,70,467,0.38,2,2,1,0,44,0.106,0.344,0.125,1,0,0,1,2210.3463636363635,0.0398325342900118,367431.26960098697,0.0,0.6750724804997641,Low,"(0.013999999999999999, 0.152]",High,Credit Risk
843,131994,608049.06,60,9.44,12752.34,Business,Mobile App,41,Female,Married,0,PhD,Employed,Construction,17,Salary,1459674.91,121150.3,100,697,0.34,3,0,0,1,0,0.105,0.417,0.139,0,0,0,0,45124.78,0.3724663292923806,580094.3733011276,0.7916666666666666,0.23481596826770423,High,"(0.013999999999999999, 0.152]",Low,Low Risk
844,119338,154849.73,60,18.71,3992.22,Personal,Branch,35,Female,Married,1,Bachelors,Unemployed,Unemployed,0,No Income,161091.78,12865.34,43,442,0.36,4,2,0,1,144,0.31,0.961,0.484,1,1,0,1,3116.5304166666665,0.2422235396131818,63770.74293184332,0.7916666666666666,0.23735613854081902,Low,"(0.35, 2.5]",Low,Credit Risk
845,98031,1145091.13,60,7.67,23037.89,Education,Mobile App,30,Male,Divorced,0,Bachelors,Self-Employed,Services,0,Freelance,1241554.12,102884.15,34,749,0.3,3,0,0,1,0,0.224,0.922,0.258,0,0,0,0,36199.50636363636,0.3518438410561326,516810.88187868544,0.8333333333333334,0.2724906772649831,Very High,"(0.229, 0.35]",Medium,Low Risk
846,156714,422430.33,60,11.47,9283.98,Car,Agent,49,Male,Single,0,Bachelors,Employed,Retail,9,Salary,1251641.52,103680.02,78,609,0.59,1,0,2,2,0,0.09,0.338,0.158,0,0,0,0,3889.3690909090906,0.0375128359164395,669085.9409148978,0.0,0.6386732541602202,Medium,"(0.152, 0.229]",Medium,Low Risk
847,3051,378694.43,60,6.77,7457.58,Home,Mobile App,21,Male,Married,1,High School,Employed,Manufacturing,0,Salary,1145193.66,96028.07,70,778,0.08,1,0,0,2,0,0.078,0.331,0.123,0,0,0,0,25782.7315,0.2684888180214595,508360.38971468434,0.7916666666666666,0.3159195308732799,Medium,"(0.013999999999999999, 0.152]",Medium,Low Risk
848,81568,318537.45,60,14.18,7441.57,Home,Branch,52,Female,Married,0,Bachelors,Employed,Manufacturing,1,Salary,847431.18,69650.51,62,565,0.38,3,1,0,1,63,0.107,0.376,0.155,1,0,0,0,4962.43,0.0712465530180178,476452.69854224543,0.0,0.7297485512551491,Medium,"(0.152, 0.229]",High,Credit Risk
849,28923,347829.48,24,6.9,15557.46,Business,Mobile App,26,Male,Single,0,High School,Employed,Healthcare,5,Salary,1229086.71,98329.83,71,778,0.35,1,0,0,0,0,0.158,0.283,0.176,0,0,0,0,28682.323636363635,0.291692072937487,508163.9947683931,0.875,0.28083883625333445,Medium,"(0.152, 0.229]",Medium,Low Risk
850,82540,2049874.34,120,6.62,23401.26,Home,Online,18,Female,Single,0,Bachelors,Employed,Education,0,Salary,850263.22,70843.5,62,798,0.29,0,0,0,2,0,0.33,2.411,0.401,0,0,1,0,19812.454761904763,0.279661155938778,343516.8759271303,0.75,0.231125936358244,Very High,"(0.35, 2.5]",Low,High Exposure
851,128762,401396.02,48,6.44,9507.98,Medical,Agent,42,Female,Married,3,High School,Employed,Manufacturing,20,Salary,557200.97,44361.82,100,801,0.19,2,0,0,0,0,0.214,0.72,0.224,0,0,0,0,2073.3036363636365,0.0467351632823079,295243.6643037924,0.0,0.6840223774396323,Medium,"(0.152, 0.229]",High,Low Risk
852,58972,289001.06,60,9.91,6127.63,Medical,Mobile App,33,Male,Single,0,High School,Employed,Manufacturing,11,Salary,709751.51,58892.59,89,665,0.46,4,0,0,1,0,0.104,0.407,0.161,0,0,0,0,19248.08619047619,0.3268282030434244,287568.78261255124,0.7916666666666666,0.24331397397557944,Low,"(0.152, 0.229]",Low,Low Risk
853,72114,156524.68,60,9.13,3259.08,Education,Online,43,Female,Married,1,High School,Unemployed,Unemployed,0,No Income,119539.92,10000.0,46,737,0.23,2,0,0,1,0,0.326,1.309,0.537,0,1,1,0,2425.3282608695654,0.2425085752294336,55881.867517994186,0.875,0.35765009566005224,Low,"(0.35, 2.5]",Medium,High Exposure
854,113816,896673.84,240,9.45,8328.92,Education,Mobile App,43,Female,Married,2,PhD,Employed,Construction,10,Salary,1761638.2,148632.1,96,666,0.46,3,0,0,1,0,0.056,0.509,0.092,0,0,0,1,6566.063,0.0441763173882533,1060529.9265645042,0.0,0.7855860997748415,Very High,"(0.013999999999999999, 0.152]",High,Behavioral Risk
855,26156,258039.23,360,7.85,1866.49,Home,Mobile App,67,Female,Married,1,High School,Employed,Finance,12,Salary,623756.05,51329.21,94,718,0.58,0,0,0,0,0,0.036,0.414,0.065,0,0,0,0,24665.367777777778,0.4805234145306979,242570.66405954867,0.7083333333333334,0.2633175999681881,Low,"(0.013999999999999999, 0.152]",Medium,Low Risk
856,25354,648318.74,48,7.38,15639.35,Car,Mobile App,43,Female,Single,0,High School,Employed,Finance,12,Salary,1063083.76,86536.47,89,751,0.49,3,0,0,1,0,0.181,0.61,0.228,0,0,0,1,4903.5216666666665,0.0566635662755875,622050.820091829,0.0,0.8000642223721514,High,"(0.152, 0.229]",High,Behavioral Risk
857,38137,92066.75,24,11.78,4324.45,Home,Online,37,Male,Single,0,Masters,Employed,Healthcare,1,Salary,659635.85,55148.31,58,608,0.64,3,0,0,1,0,0.078,0.14,0.147,0,0,0,0,1540.5985714285714,0.0279350470827027,383749.4586877429,0.0,0.7437767916032847,Low,"(0.013999999999999999, 0.152]",High,Low Risk
858,165060,1329795.4,60,9.65,28025.76,Home,Agent,35,Female,Married,6,Bachelors,Self-Employed,Healthcare,5,Business,1473356.34,124621.11,48,678,0.22,2,0,0,4,0,0.225,0.903,0.3,0,0,0,1,7609.144999999999,0.061057744889731,847114.1001263603,0.0,0.7179755047748845,Very High,"(0.229, 0.35]",High,Low Risk
859,59478,1103042.47,72,9.78,20312.62,Personal,Online,53,Male,Married,2,Bachelors,Employed,Manufacturing,13,Salary,1406730.11,115084.02,88,679,0.15,1,0,0,0,0,0.177,0.784,0.184,0,0,0,0,48145.00095238096,0.4183428994701565,530609.3041172704,0.75,0.21581887445914405,Very High,"(0.152, 0.229]",Low,Low Risk
860,42297,814835.34,120,7.52,9680.75,Medical,Branch,27,Male,Widowed,0,Bachelors,Employed,Construction,2,Salary,883603.25,70349.45,78,739,0.14,0,0,0,0,0,0.138,0.922,0.145,0,0,0,0,23329.58695652174,0.3316195839048896,330654.9691215264,0.8333333333333334,0.19852584332882137,High,"(0.013999999999999999, 0.152]",Low,Low Risk
861,132967,830852.13,48,8.48,20471.25,Home,Online,42,Non-Binary,Single,0,Bachelors,Employed,Finance,20,Salary,724640.31,59771.3,100,751,0.33,3,1,0,0,22,0.342,1.147,0.359,1,0,1,0,2747.660909090909,0.0459688000811564,450737.754594584,0.0,0.8724351198691537,High,"(0.35, 2.5]",High,Behavioral Risk
862,34619,507017.43,24,7.69,22859.41,Education,Branch,42,Female,Married,0,Masters,Employed,IT,7,Salary,1216289.72,99188.04,88,771,0.31,4,1,0,0,72,0.23,0.417,0.246,1,0,0,0,24440.603333333333,0.2464042734291342,518542.4676242835,0.9166666666666666,0.27492754991919865,Medium,"(0.229, 0.35]",Medium,Low Risk
863,177121,1460661.28,36,5.53,44125.75,Education,Online,25,Male,Married,1,PhD,Employed,Healthcare,0,Salary,1793729.39,148195.34,83,827,0.07,2,0,0,0,0,0.298,0.814,0.301,0,0,0,0,5283.089166666667,0.0356492553504807,1024163.59646529,0.0,0.7356295549611429,Very High,"(0.229, 0.35]",High,Low Risk
864,41643,357193.66,120,8.92,4509.33,Education,Agent,32,Male,Married,1,High School,Employed,Finance,7,Salary,1364582.64,109177.68,70,682,0.54,2,0,0,2,0,0.041,0.262,0.105,0,0,0,0,35960.464166666665,0.3293725859908424,527249.3673464112,0.875,0.21834954399224996,Medium,"(0.013999999999999999, 0.152]",Low,Low Risk
865,138477,515790.39,36,9.82,16599.55,Home,Mobile App,45,Female,Single,0,Masters,Employed,Healthcare,19,Salary,1110384.85,91878.0,97,663,0.5,2,0,0,0,0,0.181,0.465,0.206,0,0,0,0,28538.254285714283,0.310606931787615,459302.0490068901,0.7916666666666666,0.2638993292913397,Medium,"(0.152, 0.229]",Medium,Low Risk
866,117162,494700.33,48,5.1,11415.02,Car,Online,25,Male,Married,1,Bachelors,Employed,IT,0,Salary,510304.88,40659.15,67,823,0.26,2,0,0,0,0,0.281,0.969,0.294,0,0,0,0,12780.882380952382,0.314334363767777,194362.2258524761,0.7916666666666666,0.21825415205057933,Medium,"(0.229, 0.35]",Low,Low Risk
867,14306,138188.69,24,11.69,6485.03,Home,Online,29,Male,Widowed,0,High School,Employed,Manufacturing,2,Salary,300256.42,24270.01,61,604,0.23,1,0,1,0,0,0.267,0.46,0.279,0,0,0,0,1319.8375,0.0543791749910695,162592.9820827208,0.0,0.695314714599343,Low,"(0.229, 0.35]",High,Low Risk
868,174547,229369.17,240,10.14,2234.78,Personal,Mobile App,35,Female,Married,4,Bachelors,Self-Employed,Healthcare,1,Freelance,838214.33,70156.16,50,620,0.4,0,0,0,1,0,0.032,0.274,0.08,0,0,0,0,29782.028333333332,0.4245044744304549,325927.8181332766,0.625,0.24616163314323186,Low,"(0.013999999999999999, 0.152]",Low,Low Risk
869,62312,184107.71,24,8.88,8400.78,Car,Online,29,Male,Single,1,High School,Self-Employed,Services,5,Freelance,395785.07,31634.98,74,711,0.53,1,0,0,0,0,0.266,0.465,0.292,0,0,0,0,12492.606,0.3948860126981999,140640.39246431275,0.75,0.17468824557267015,Low,"(0.229, 0.35]",Low,Low Risk
870,165243,248049.15,36,14.91,8587.78,Car,Mobile App,72,Male,Married,2,Bachelors,Employed,Education,41,Salary,491808.96,39656.62,100,499,0.3,4,0,2,1,0,0.217,0.504,0.282,1,0,0,0,17717.204,0.4467540916474564,164014.857375874,0.7916666666666666,0.11487079376314718,Low,"(0.229, 0.35]",Low,Credit Risk
871,56559,234489.33,48,5.22,5423.52,Education,Agent,20,Male,Single,0,Bachelors,Self-Employed,Retail,0,Freelance,591687.54,47547.1,46,806,0.21,1,0,0,1,0,0.114,0.396,0.167,0,0,0,0,2440.0245454545457,0.0513169726120401,333331.6628159177,0.0,0.7608327946764638,Low,"(0.152, 0.229]",High,Behavioral Risk
872,173018,412901.28,12,9.46,36196.96,Business,Mobile App,38,Female,Single,1,Bachelors,Employed,Manufacturing,15,Salary,1052266.1,88806.8,92,748,0.38,2,0,0,2,0,0.408,0.392,0.472,0,0,0,1,5344.766153846154,0.0601835216483929,583559.3187949577,0.0,0.6695355677504554,Medium,"(0.35, 2.5]",High,Low Risk
873,153808,198096.26,72,6.9,3367.84,Medical,Mobile App,44,Male,Married,1,Bachelors,Employed,Construction,11,Salary,409694.54,32554.47,63,763,0.29,2,0,1,4,0,0.103,0.484,0.364,0,0,0,1,11336.845,0.3482316489364153,160977.25961604418,0.8333333333333334,0.25485654866206625,Low,"(0.35, 2.5]",Low,Low Risk
874,101231,1393902.53,60,7.29,27792.06,Education,Agent,46,Female,Single,1,PhD,Employed,Services,25,Salary,996445.18,83475.97,100,767,0.7,0,0,0,0,0,0.333,1.399,0.368,0,0,1,0,4438.592727272727,0.0531714642646076,549379.1060329367,0.0,0.669909163167071,Very High,"(0.35, 2.5]",High,High Exposure
875,62521,177439.66,24,9.46,8143.79,Car,Mobile App,29,Male,Single,0,Bachelors,Unemployed,Unemployed,0,No Income,210203.48,17295.32,44,766,0.24,1,0,0,0,0,0.471,0.844,0.483,0,1,0,0,6617.300434782609,0.3825842973986726,70540.28806443552,0.9166666666666666,0.0649487817398556,Low,"(0.35, 2.5]",Low,Low Risk
876,13205,401856.07,240,5.0,2652.07,Business,Mobile App,46,Male,Married,1,Masters,Self-Employed,Retail,13,Business,521332.85,42862.4,81,816,0.37,7,0,0,4,0,0.062,0.771,0.267,0,0,0,1,14509.978181818182,0.3385167341325742,202142.01290803583,0.8333333333333334,0.2036628324055869,Medium,"(0.229, 0.35]",Low,Low Risk
877,88291,165798.82,240,13.44,1994.66,Home,Mobile App,35,Male,Married,1,PhD,Employed,Finance,7,Salary,749372.42,60475.86,86,557,0.28,1,0,0,0,0,0.033,0.221,0.047,1,0,0,0,23418.867,0.3872368208270071,294581.53433940734,0.7916666666666666,0.256221936815893,Low,"(0.013999999999999999, 0.152]",Medium,Credit Risk
878,171615,589296.48,60,11.81,13052.06,Business,Mobile App,41,Female,Married,1,Bachelors,Employed,IT,2,Salary,909997.07,73990.11,55,600,0.33,1,0,1,1,0,0.176,0.648,0.22,0,0,0,0,28597.0615,0.3864932084408519,387653.86913201504,0.6666666666666666,0.3557368664952638,High,"(0.152, 0.229]",Medium,Low Risk
879,58106,854123.27,36,12.69,28651.42,Personal,Agent,34,Male,Married,2,Bachelors,Employed,IT,3,Salary,856816.13,71573.14,69,563,0.46,0,0,1,4,0,0.4,0.997,0.535,1,0,0,0,28498.176666666663,0.3981630329986035,363860.4412776936,0.5833333333333334,0.33980017715282784,High,"(0.35, 2.5]",Medium,Credit Risk
880,169340,1693493.42,12,12.85,151139.07,Home,Agent,19,Female,Single,0,High School,Employed,Services,0,Salary,2179329.78,173922.11,52,578,0.28,1,1,0,1,39,0.869,0.777,0.895,1,0,0,1,7973.855,0.0458470125102983,1209448.3389784973,0.0,0.7474068902951124,Very High,"(0.35, 2.5]",High,Credit Risk
